CensusTract20,State,County20,County24,Urban,POP2020,OHU2020,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractVeteran,TractTribalArea,Missing_Value_Count
15003008909,Hawaii,Honolulu County,Honolulu County,1,3820,1305,0.0,0,0.0,0,1.9,147614.0,3371.0,833,897,455,70,1706,194,15,1380,475,54.0,17.0,413.0,0.0,0
15003008912,Hawaii,Honolulu County,Honolulu County,1,3103,631,0.0,39,1.26,0,4.1,161188.0,2680.0,619,763,62,8,2477,159,0,397,135,27.0,73.0,163.0,0.0,0
15003008913,Hawaii,Honolulu County,Honolulu County,1,5128,1022,0.0,43,0.84,0,6.1,130152.0,3511.0,967,1186,144,8,3792,330,1,853,256,43.0,78.0,324.0,0.0,0
15003008917,Hawaii,Honolulu County,Honolulu County,1,4579,1553,0.0,0,0.0,0,1.5,150117.0,4137.0,842,1132,532,65,2426,147,8,1401,361,26.0,61.0,493.0,0.0,0
15003008918,Hawaii,Honolulu County,Honolulu County,1,5529,1775,0.0,0,0.0,0,3.4,134028.0,4808.0,1280,1111,859,110,2281,300,18,1961,623,30.0,63.0,643.0,0.0,0
15003008921,Hawaii,Honolulu County,Honolulu County,1,3121,697,0.0,31,0.99,0,4.0,170147.0,2083.0,622,711,126,13,2093,232,9,648,230,41.0,57.0,130.0,0.0,0
15003008926,Hawaii,Honolulu County,Honolulu County,1,1742,721,0.0,0,0.0,0,2.1,120089.0,1600.0,359,128,530,115,405,72,2,618,330,0.0,6.0,159.0,0.0,0
15003008928,Hawaii,Honolulu County,Honolulu County,1,4102,1318,0.0,0,0.0,0,6.4,168289.0,3537.0,1059,399,456,76,2049,137,8,1376,356,53.0,87.0,240.0,0.0,0
15003008929,Hawaii,Honolulu County,Honolulu County,1,4906,2057,0.0,95,1.94,0,2.2,127860.0,4980.0,935,931,633,88,2488,157,10,1530,456,99.0,89.0,427.0,0.0,0
15003008930,Hawaii,Honolulu County,Honolulu County,1,2416,838,0.0,0,0.0,0,2.0,165933.0,2323.0,381,509,279,37,1487,54,1,558,137,0.0,27.0,158.0,0.0,0
15003008931,Hawaii,Honolulu County,Honolulu County,1,3224,826,0.0,204,6.33,0,1.3,210694.0,2621.0,904,225,481,28,1588,37,0,1090,252,34.0,0.0,177.0,0.0,0
15003008932,Hawaii,Honolulu County,Honolulu County,1,2645,840,0.0,7,0.26,0,2.8,146250.0,2288.0,532,732,319,26,1255,121,5,919,249,13.0,45.0,169.0,0.0,0
15003008933,Hawaii,Honolulu County,Honolulu County,1,3223,1058,0.0,0,0.0,0,3.8,158537.0,3081.0,681,929,467,26,1551,98,0,1081,304,26.0,9.0,324.0,0.0,0
15003008934,Hawaii,Honolulu County,Honolulu County,1,3526,1038,0.0,6,0.17,0,3.0,166274.0,3249.0,697,443,404,51,2017,197,7,850,248,19.0,25.0,321.0,0.0,0
15003008935,Hawaii,Honolulu County,Honolulu County,1,3931,1161,0.0,0,0.0,0,7.7,113047.0,2896.0,1010,377,390,116,1772,602,8,1043,440,61.0,207.0,488.0,0.0,0
15003008936,Hawaii,Honolulu County,Honolulu County,1,3275,862,0.0,0,0.0,0,5.0,107007.0,2170.0,602,794,139,27,2233,230,1,645,193,25.0,64.0,216.0,0.0,0
15003008937,Hawaii,Honolulu County,Honolulu County,1,1737,475,0.0,11,0.63,1,8.2,85227.0,1496.0,419,246,42,7,1374,150,0,164,68,80.0,73.0,28.0,0.0,0
15003008938,Hawaii,Honolulu County,Honolulu County,1,3242,759,0.0,40,1.23,0,13.0,121392.0,2702.0,852,398,127,73,1721,814,9,498,242,59.0,192.0,149.0,0.0,0
15003008939,Hawaii,Honolulu County,Honolulu County,1,2595,1090,0.0,0,0.0,0,10.4,104113.0,2014.0,580,279,650,167,668,182,9,919,446,0.0,123.0,321.0,0.0,0
15003008940,Hawaii,Honolulu County,Honolulu County,1,2936,843,0.0,0,0.0,0,3.5,118214.0,2671.0,655,517,255,46,1251,327,5,1052,309,36.0,78.0,330.0,0.0,0
15003008941,Hawaii,Honolulu County,Honolulu County,1,1934,602,0.0,0,0.0,0,2.2,177321.0,1669.0,426,455,312,18,831,115,2,656,196,7.0,49.0,254.0,0.0,0
15003008942,Hawaii,Honolulu County,Honolulu County,1,2370,733,0.0,0,0.0,1,11.5,95865.0,1764.0,614,384,261,45,788,301,2,973,337,81.0,92.0,147.0,0.0,0
15003008943,Hawaii,Honolulu County,Honolulu County,1,1372,428,0.0,0,0.0,0,6.4,210972.0,915.0,301,152,115,20,800,40,4,393,109,0.0,9.0,93.0,0.0,0
15003008944,Hawaii,Honolulu County,Honolulu County,1,3517,1204,0.0,0,0.0,0,3.8,157321.0,3431.0,1061,269,439,100,1605,132,7,1234,440,42.0,42.0,167.0,0.0,0
15003008945,Hawaii,Honolulu County,Honolulu County,1,1436,501,0.0,57,3.97,0,10.4,102625.0,1151.0,335,206,136,31,629,87,3,550,146,39.0,80.0,192.0,0.0,0
15003008946,Hawaii,Honolulu County,Honolulu County,1,2910,1115,0.0,11,0.38,0,6.2,132989.0,2231.0,520,616,311,34,1537,199,1,828,251,19.0,43.0,238.0,0.0,0
15003008947,Hawaii,Honolulu County,Honolulu County,1,1846,726,0.0,0,0.0,0,4.1,113553.0,1304.0,348,331,191,13,1092,70,1,479,165,17.0,51.0,134.0,0.0,0
15003008948,Hawaii,Honolulu County,Honolulu County,1,2839,1116,0.0,0,0.0,0,4.4,118750.0,2235.0,562,579,226,38,1463,168,4,940,284,69.0,87.0,188.0,0.0,0
15003008949,Hawaii,Honolulu County,Honolulu County,1,1540,589,0.0,0,0.0,0,6.8,162859.0,1810.0,277,252,200,29,910,37,2,362,124,11.0,41.0,128.0,0.0,0
15003008950,Hawaii,Honolulu County,Honolulu County,1,2068,529,0.0,0,0.0,0,5.9,132353.0,1526.0,404,420,94,19,1364,159,1,431,129,0.0,36.0,77.0,0.0,0
15003008951,Hawaii,Honolulu County,Honolulu County,1,2101,524,0.0,0,0.0,0,0.4,138882.0,1956.0,358,456,109,16,1499,117,0,360,96,38.0,19.0,240.0,0.0,0
15003008952,Hawaii,Honolulu County,Honolulu County,1,6000,2323,0.0,0,0.0,0,2.5,140972.0,4849.0,1149,777,703,144,3225,258,4,1666,542,54.0,30.0,272.0,0.0,0
15003009000,Hawaii,Honolulu County,Honolulu County,1,2412,580,0.0,836,34.66,1,1.3,95645.0,1534.0,491,8,1367,285,89,67,9,595,586,10.0,9.0,115.0,0.0,0
15003009100,Hawaii,Honolulu County,Honolulu County,1,5684,1321,0.0,204,3.59,1,9.8,100067.0,3398.0,1327,854,593,33,3245,462,3,1348,541,73.0,233.0,299.0,0.0,0
15003009201,Hawaii,Honolulu County,Honolulu County,1,3423,1020,0.0,15,0.44,1,7.9,85125.0,2336.0,869,584,424,69,1150,347,9,1424,556,31.0,192.0,300.0,0.0,0
15003009202,Hawaii,Honolulu County,Honolulu County,1,2762,826,0.0,12,0.43,0,4.1,108470.0,2015.0,582,600,294,21,1182,256,1,1008,282,21.0,32.0,181.0,0.0,0
15003009203,Hawaii,Honolulu County,Honolulu County,1,2260,720,0.0,0,0.0,1,19.4,98497.0,1582.0,501,468,165,34,1084,206,1,770,302,14.0,98.0,156.0,0.0,0
15003009301,Hawaii,Honolulu County,Honolulu County,1,1575,467,0.0,112,7.11,1,47.6,51071.0,589.0,476,246,124,34,367,541,5,504,259,36.0,100.0,186.0,0.0,0
15003009302,Hawaii,Honolulu County,Honolulu County,1,3324,1103,0.0,17,0.51,0,9.3,142841.0,2639.0,628,835,286,41,1664,367,6,960,372,215.0,97.0,263.0,0.0,0
15003009401,Hawaii,Honolulu County,Honolulu County,1,1471,562,0.0,30,2.04,0,14.0,149464.0,1113.0,272,277,247,72,602,128,11,411,127,15.0,130.0,62.0,0.0,0
15003009402,Hawaii,Honolulu County,Honolulu County,1,3843,1299,0.0,15,0.39,1,22.0,93084.0,2467.0,961,512,328,96,1158,953,24,1284,590,232.0,450.0,294.0,0.0,0
15003009507,Hawaii,Honolulu County,Honolulu County,1,2734,340,1.0,1873,68.51,1,18.3,61125.0,252.0,235,2,1572,356,101,80,4,621,731,0.0,0.0,152.0,0.0,0
15003009508,Hawaii,Honolulu County,Honolulu County,1,991,331,0.0,0,0.0,1,0.0,66250.0,1140.0,335,2,484,213,47,24,7,216,252,6.0,0.0,23.0,0.0,0
15003009509,Hawaii,Honolulu County,Honolulu County,1,2643,735,0.0,0,0.0,1,2.9,88603.0,2410.0,1053,31,1266,431,132,108,32,674,637,18.0,9.0,196.0,0.0,0
15003009510,Hawaii,Honolulu County,Honolulu County,1,1255,394,0.0,0,0.0,1,1.4,69018.0,754.0,460,5,610,242,43,32,9,319,347,8.0,12.0,32.0,0.0,0
15003009511,Hawaii,Honolulu County,Honolulu County,1,2546,819,0.0,0,0.0,1,1.3,78393.0,2360.0,917,3,1221,419,101,135,17,653,687,18.0,25.0,113.0,0.0,0
15003009512,Hawaii,Honolulu County,Honolulu County,1,4735,575,0.0,2964,62.6,1,2.4,87292.0,1372.0,627,25,2923,510,186,88,13,1015,1185,17.0,28.0,222.0,0.0,0
15003009608,Hawaii,Honolulu County,Honolulu County,1,5664,1351,0.0,13,0.23,1,20.4,109070.0,3596.0,1566,781,296,54,1057,1979,17,2261,756,131.0,415.0,414.0,1.232668848,0
15003009609,Hawaii,Honolulu County,Honolulu County,1,5070,1381,0.0,6,0.12,0,10.1,104855.0,3790.0,1517,447,812,124,821,1035,12,2266,791,9.0,140.0,560.0,7.166724536,0
15003009610,Hawaii,Honolulu County,Honolulu County,1,7105,1651,0.0,110,1.55,0,11.9,118678.0,4675.0,2074,913,592,67,1529,1922,26,2969,1094,66.0,298.0,398.0,0.0,0
15003009704,Hawaii,Honolulu County,Honolulu County,1,3553,743,0.0,328,9.23,0,13.2,106944.0,2098.0,874,509,319,47,747,1050,6,1384,499,43.0,174.0,130.0,26.53199359,0
15003009705,Hawaii,Honolulu County,Honolulu County,1,3640,968,0.0,41,1.13,1,7.5,74427.0,1730.0,1003,501,358,68,786,871,11,1546,560,134.0,320.0,188.0,3.787267025,0
15003009706,Hawaii,Honolulu County,Honolulu County,1,3196,724,0.0,0,0.0,1,8.5,98352.0,2180.0,928,481,181,10,283,1142,4,1576,424,8.0,202.0,218.0,37.5625243,0
15003009707,Hawaii,Honolulu County,Honolulu County,0,6575,1767,0.0,271,4.12,1,27.5,85625.0,3708.0,1898,850,623,79,668,2348,20,2837,1150,490.0,774.0,470.0,0.144328698,0
15003009801,Hawaii,Honolulu County,Honolulu County,1,3805,1123,0.0,1039,27.31,1,19.9,71364.0,1479.0,615,654,1156,195,407,741,35,1271,491,251.0,262.0,211.0,0.0,0
15003009803,Hawaii,Honolulu County,Honolulu County,1,2825,767,0.0,121,4.28,1,18.1,88450.0,1646.0,785,340,500,29,314,785,13,1184,478,91.0,287.0,223.0,0.0,0
15003009804,Hawaii,Honolulu County,Honolulu County,1,3660,916,0.0,84,2.3,1,30.1,84397.0,1764.0,1056,549,395,63,430,978,4,1790,722,161.0,278.0,151.0,0.0,0
15003009902,Hawaii,Honolulu County,Honolulu County,1,3998,1217,0.0,42,1.05,0,10.6,118261.0,2766.0,877,727,1051,27,1266,337,22,1295,405,47.0,166.0,87.0,0.0,0
15003009905,Hawaii,Honolulu County,Honolulu County,1,3879,1182,0.0,19,0.49,0,9.4,118889.0,2390.0,860,715,1065,11,1376,199,4,1224,427,52.0,145.0,93.0,0.0,0
15003009906,Hawaii,Honolulu County,Honolulu County,0,1921,822,0.0,12,0.62,0,14.1,127083.0,1209.0,340,312,1149,18,182,59,1,512,213,36.0,57.0,149.0,0.0,0
15003010000,Hawaii,Honolulu County,Honolulu County,0,3768,1265,0.0,211,5.6,1,12.1,79219.0,3164.0,923,277,1739,388,369,193,45,1034,729,0.0,86.0,228.0,0.0,0
15003010101,Hawaii,Honolulu County,Honolulu County,1,2892,990,0.0,0,0.0,0,13.9,117386.0,1514.0,619,519,1703,15,281,148,26,719,261,12.0,55.0,115.0,0.0,0
15003010102,Hawaii,Honolulu County,Honolulu County,1,2414,770,0.0,0,0.0,0,14.7,102337.0,1566.0,511,389,1361,6,256,147,17,627,193,0.0,44.0,55.0,0.0,0
15003010103,Hawaii,Honolulu County,Honolulu County,0,3292,819,0.0,31,0.94,1,7.9,90909.0,1967.0,971,466,531,12,672,1023,7,1047,225,46.0,103.0,86.0,0.0,0
15003010202,Hawaii,Honolulu County,Honolulu County,1,7391,1352,0.0,1277,17.28,0,11.6,131213.0,3900.0,1856,607,1668,28,998,2602,11,2084,377,103.0,218.0,144.0,0.0,0
15003010203,Hawaii,Honolulu County,Honolulu County,1,1381,416,0.0,192,13.9,0,17.1,122958.0,702.0,295,324,406,6,176,266,5,522,100,56.0,42.0,41.0,0.0,0
15003010204,Hawaii,Honolulu County,Honolulu County,1,2836,681,0.0,62,2.19,0,7.8,124401.0,1731.0,814,317,564,14,175,821,0,1262,283,53.0,99.0,100.0,0.0,0
15003010205,Hawaii,Honolulu County,Honolulu County,0,1693,556,0.0,26,1.54,0,10.5,138304.0,1251.0,363,283,567,25,147,248,4,702,178,11.0,60.0,51.0,0.0,0
15003010303,Hawaii,Honolulu County,Honolulu County,1,5036,1479,0.0,30,0.6,0,8.3,148984.0,4419.0,1136,991,1050,23,886,814,5,2258,512,41.0,80.0,560.0,0.157528016,0
15003010305,Hawaii,Honolulu County,Honolulu County,1,5356,1704,0.0,78,1.46,0,6.1,131766.0,3978.0,1098,1173,1193,37,1354,535,22,2215,575,70.0,171.0,314.0,0.0,0
15003010308,Hawaii,Honolulu County,Honolulu County,1,3427,1110,0.0,29,0.85,0,9.7,170360.0,2888.0,615,872,338,31,1708,261,4,1085,224,18.0,66.0,307.0,0.254176782,0
15003010309,Hawaii,Honolulu County,Honolulu County,1,3897,1316,0.0,20,0.51,0,5.1,198750.0,3693.0,724,988,1020,36,1193,315,5,1328,325,26.0,43.0,230.0,6.080188385,0
15003010310,Hawaii,Honolulu County,Honolulu County,1,2497,866,0.0,12,0.48,0,5.2,148375.0,1948.0,557,431,457,20,709,197,6,1108,277,0.0,56.0,182.0,0.0,0
15003010503,Hawaii,Honolulu County,Honolulu County,1,2263,593,0.0,229,10.12,1,30.4,125446.0,1693.0,490,413,473,24,706,223,0,837,214,14.0,65.0,138.0,0.0,0
15003010505,Hawaii,Honolulu County,Honolulu County,1,3527,1190,0.0,27,0.77,0,3.9,192778.0,3192.0,562,1024,663,13,1399,260,6,1186,270,9.0,25.0,376.0,0.0,0
15003010507,Hawaii,Honolulu County,Honolulu County,1,5510,1895,0.0,106,1.92,0,17.4,126042.0,4153.0,1278,943,881,51,1503,803,17,2255,783,88.0,394.0,202.0,0.0,0
15003010508,Hawaii,Honolulu County,Honolulu County,1,2748,1091,0.0,6,0.22,0,7.1,214135.0,2578.0,448,572,1078,25,629,213,3,800,253,54.0,16.0,266.0,0.0,0
15003010509,Hawaii,Honolulu County,Honolulu County,1,2087,598,0.0,29,1.39,0,13.0,121667.0,1203.0,446,412,155,4,588,379,1,960,280,38.0,85.0,97.0,0.0,0
15003010510,Hawaii,Honolulu County,Honolulu County,1,3273,942,0.0,163,4.98,0,10.9,126000.0,2691.0,640,602,516,32,1028,441,4,1252,329,26.0,57.0,125.0,0.0,0
15003010601,Hawaii,Honolulu County,Honolulu County,1,3921,1190,0.0,34,0.87,0,3.5,125446.0,3042.0,849,876,433,16,1419,470,8,1575,449,92.0,219.0,163.0,0.0,0
15003010602,Hawaii,Honolulu County,Honolulu County,1,5986,1835,0.0,129,2.16,0,3.4,158608.0,5119.0,1173,1468,955,34,2436,448,0,2113,524,79.0,106.0,526.0,0.0,0
15003010701,Hawaii,Honolulu County,Honolulu County,1,4397,1500,0.0,246,5.59,0,4.0,186891.0,3437.0,749,1174,1913,36,1071,174,16,1187,370,58.0,47.0,291.0,0.0,0
15003010702,Hawaii,Honolulu County,Honolulu County,1,3832,1233,0.0,54,1.41,0,3.0,130000.0,3175.0,615,1128,496,15,1791,233,11,1286,273,139.0,126.0,327.0,0.0,0
15003010901,Hawaii,Honolulu County,Honolulu County,1,3256,1114,0.0,21,0.64,0,3.1,182250.0,2816.0,676,631,1735,32,413,161,4,911,297,24.0,53.0,315.0,0.0,0
15003010903,Hawaii,Honolulu County,Honolulu County,1,4157,1480,0.0,7,0.17,0,3.4,148065.0,3750.0,803,719,1484,33,708,308,11,1613,487,81.0,96.0,283.0,0.0,0
15003010904,Hawaii,Honolulu County,Honolulu County,1,3803,1185,0.0,56,1.47,0,5.9,150938.0,3601.0,807,719,1622,42,523,327,10,1279,334,64.0,155.0,389.0,0.0,0
15003010905,Hawaii,Honolulu County,Honolulu County,1,2630,943,0.0,24,0.91,0,8.6,150625.0,2090.0,491,532,930,23,508,222,8,939,266,44.0,54.0,193.0,0.0,0
15003011000,Hawaii,Honolulu County,Honolulu County,1,3697,1231,0.0,150,4.06,0,1.9,186875.0,3453.0,707,941,1313,20,975,181,7,1201,235,2.0,33.0,276.0,0.0,0
15003011103,Hawaii,Honolulu County,Honolulu County,1,4212,1300,0.0,288,6.84,0,3.0,164227.0,3096.0,791,928,1232,28,1212,236,9,1495,325,18.0,48.0,234.0,0.0,0
15003011104,Hawaii,Honolulu County,Honolulu County,1,5089,1657,0.0,8,0.16,0,4.7,193281.0,4551.0,987,1169,1888,24,1079,342,12,1744,410,50.0,127.0,353.0,0.0,0
15003011105,Hawaii,Honolulu County,Honolulu County,1,3664,1612,0.0,30,0.82,0,3.3,152888.0,3001.0,583,752,2023,52,438,173,11,967,342,77.0,42.0,293.0,0.0,0
15003011106,Hawaii,Honolulu County,Honolulu County,1,6143,2034,0.0,4,0.07,0,3.3,151369.0,5479.0,1240,1473,2137,46,1546,385,4,2025,513,18.0,32.0,524.0,0.0,0
15003011201,Hawaii,Honolulu County,Honolulu County,0,4611,1671,0.0,20,0.43,0,3.8,191733.0,4396.0,880,1172,2854,17,423,143,6,1168,347,48.0,32.0,421.0,0.0,0
15003011202,Hawaii,Honolulu County,Honolulu County,1,1676,675,0.0,0,0.0,0,2.7,182500.0,1587.0,289,436,1132,4,129,49,1,361,108,13.0,7.0,89.0,0.0,0
15003011300,Hawaii,Honolulu County,Honolulu County,1,6057,1501,0.0,10,0.17,0,14.9,141053.0,4696.0,1441,980,676,26,1196,1826,10,2323,587,24.0,385.0,163.0,26.09919885,0
15003011401,Hawaii,Honolulu County,Honolulu County,1,1759,616,0.0,0,0.0,1,5.2,98477.0,1471.0,445,31,799,251,211,59,21,418,337,8.0,73.0,139.0,0.0,0
15003011500,Hawaii,Honolulu County,Honolulu County,1,11046,3431,0.0,103,0.93,0,4.7,134740.0,9271.0,3103,903,1330,386,3402,1593,29,4306,1555,154.0,411.0,664.0,14.56336282,0
15003011600,Hawaii,Honolulu County,Honolulu County,1,2023,743,0.0,7,0.35,0,5.5,140536.0,1615.0,310,557,498,4,761,189,2,569,114,11.0,33.0,110.0,2.255159627,0
15003940003,Hawaii,Honolulu County,Honolulu County,1,2509,615,0.0,30,1.2,0,3.9,145313.0,1915.0,561,490,447,6,124,938,4,990,218,36.0,101.0,144.0,29.63926597,0
15003940004,Hawaii,Honolulu County,Honolulu County,1,2331,549,0.0,11,0.47,0,9.6,147708.0,1912.0,549,461,78,1,65,1246,1,940,208,27.0,146.0,117.0,35.11068553,0
15003940005,Hawaii,Honolulu County,Honolulu County,1,2367,496,0.0,0,0.0,0,11.5,122475.0,1889.0,647,304,30,5,80,1111,0,1141,240,28.0,177.0,113.0,51.21851551,0
15003940006,Hawaii,Honolulu County,Honolulu County,1,2446,533,0.0,20,0.82,1,10.7,85833.0,1739.0,691,291,42,6,56,1275,0,1067,254,54.0,264.0,155.0,33.73008906,0
15003940007,Hawaii,Honolulu County,Honolulu County,1,2059,481,0.0,0,0.0,1,28.5,76065.0,983.0,688,216,96,28,158,1025,2,750,237,100.0,258.0,75.0,7.423830291,0
15003980000,Hawaii,Honolulu County,Honolulu County,0,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
15003980200,Hawaii,Honolulu County,Honolulu County,1,304,1,1.0,284,93.42,0,,,0.0,10,7,79,16,112,4,1,92,32,0.0,0.0,7.0,0.0,2
15003980300,Hawaii,Honolulu County,Honolulu County,1,16,3,0.0,4,25.0,0,,,0.0,5,0,2,4,2,2,0,6,6,0.0,0.0,0.0,0.069310867,2
15003980600,Hawaii,Honolulu County,Honolulu County,0,9,0,0.0,1,11.11,0,,,0.0,0,0,1,2,1,0,0,5,3,0.0,0.0,0.0,0.0,2
15003980700,Hawaii,Honolulu County,Honolulu County,0,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
15003980800,Hawaii,Honolulu County,Honolulu County,0,3,1,0.0,0,0.0,0,0.0,,7.0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,1
15003981000,Hawaii,Honolulu County,Honolulu County,0,30,5,0.0,8,26.67,0,,,0.0,7,5,3,0,5,5,0,17,3,0.0,0.0,0.0,0.0,2
15003981100,Hawaii,Honolulu County,Honolulu County,0,167,9,1.0,131,78.44,0,0.0,,7.0,12,4,102,21,5,1,1,37,45,3.0,3.0,3.0,0.0,1
15003981200,Hawaii,Honolulu County,Honolulu County,0,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
15003981300,Hawaii,Honolulu County,Honolulu County,1,252,67,0.0,11,4.37,1,28.0,51000.0,39.0,91,12,95,18,22,17,1,99,87,0.0,7.0,6.0,3.410874024,0
15003981400,Hawaii,Honolulu County,Honolulu County,1,96,32,0.0,4,4.17,0,0.0,,33.0,26,6,44,5,8,0,0,39,24,0.0,4.0,9.0,0.0,1
15003981700,Hawaii,Honolulu County,Honolulu County,1,2841,556,0.0,1165,41.01,1,17.8,57038.0,1463.0,581,22,1884,200,105,40,14,598,675,5.0,0.0,91.0,0.0,0
15003981801,Hawaii,Honolulu County,Honolulu County,1,2402,711,0.0,0,0.0,1,8.3,82500.0,2329.0,904,31,1602,142,84,6,7,561,578,8.0,50.0,116.0,0.0,0
15003981802,Hawaii,Honolulu County,Honolulu County,1,948,274,0.0,0,0.0,0,4.2,112019.0,1241.0,395,4,706,24,20,7,5,186,211,16.0,0.0,18.0,0.0,0
15003981803,Hawaii,Honolulu County,Honolulu County,1,3292,371,1.0,2395,72.75,1,6.0,48929.0,407.0,159,6,2190,266,90,48,14,684,920,32.0,0.0,69.0,0.0,0
15003981900,Hawaii,Honolulu County,Honolulu County,1,349,9,1.0,315,90.26,0,,,0.0,6,3,244,16,25,0,2,62,62,0.0,0.0,0.0,0.0,2
15003982000,Hawaii,Honolulu County,Honolulu County,1,1060,203,0.0,395,37.26,0,3.6,162321.0,730.0,237,20,704,83,81,11,12,169,119,0.0,9.0,105.0,0.0,0
15003982100,Hawaii,Honolulu County,Honolulu County,1,1,0,1.0,1,100.0,0,,,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2
15003982200,Hawaii,Honolulu County,Honolulu County,0,31,1,0.0,6,19.35,0,,,0.0,6,1,2,0,4,7,0,18,5,0.0,0.0,0.0,0.0,2
15005031900,Hawaii,Kalawao County,Kalawao County,0,82,59,0.0,17,20.73,1,22.7,,30.0,10,19,27,2,12,15,0,26,18,6.0,3.0,2.0,8.703756356,1
15007040104,Hawaii,Kauai County,Kauai County,0,1557,564,0.0,12,0.77,0,11.4,142971.0,1260.0,322,363,997,1,92,161,14,292,102,27.0,41.0,28.0,0.0,0
15007040105,Hawaii,Kauai County,Kauai County,0,4393,1466,0.0,0,0.0,0,14.3,108750.0,3194.0,869,881,2453,24,716,191,20,989,387,13.0,43.0,148.0,0.0,0
15007040106,Hawaii,Kauai County,Kauai County,1,2157,969,0.0,0,0.0,0,6.2,129531.0,1650.0,353,733,1678,15,116,32,1,315,153,18.0,89.0,169.0,0.0,0
15007040204,Hawaii,Kauai County,Kauai County,1,5735,2044,0.0,28,0.49,0,9.5,99148.0,4081.0,1168,1317,2529,35,864,527,31,1749,608,3.0,67.0,266.0,0.0,0
15007040205,Hawaii,Kauai County,Kauai County,1,4069,1525,0.0,5,0.12,0,8.8,121196.0,3898.0,740,986,1485,28,990,285,19,1262,502,37.0,150.0,289.0,0.0,0
15007040301,Hawaii,Kauai County,Kauai County,1,6843,2089,0.0,16,0.23,1,9.5,88636.0,4500.0,1632,1097,1842,43,2215,647,42,2054,836,130.0,126.0,360.0,0.0,0
15007040302,Hawaii,Kauai County,Kauai County,1,2127,779,0.0,79,3.71,0,7.9,122773.0,1866.0,430,462,700,22,475,316,7,607,261,36.0,257.0,95.0,1.251661508,0
15007040401,Hawaii,Kauai County,Kauai County,0,7324,2035,0.0,277,3.78,0,7.9,101133.0,6244.0,1714,1056,1070,33,3559,767,20,1875,594,114.0,282.0,140.0,1.061829621,0
15007040402,Hawaii,Kauai County,Kauai County,1,3158,1025,0.0,0,0.0,0,7.6,135938.0,2835.0,706,718,599,15,1530,206,5,803,223,83.0,39.0,176.0,0.0,0
15007040500,Hawaii,Kauai County,Kauai County,1,6455,2365,0.0,167,2.59,0,5.8,109647.0,4665.0,1346,1613,1336,45,2567,518,25,1964,572,103.0,379.0,384.0,0.0,0
15007040603,Hawaii,Kauai County,Kauai County,0,2936,1077,0.0,9,0.31,0,6.2,117917.0,2740.0,642,720,1237,17,746,159,8,769,312,70.0,58.0,156.0,0.0,0
15007040604,Hawaii,Kauai County,Kauai County,0,3538,1299,0.0,135,3.82,0,4.9,110217.0,2695.0,728,869,1430,25,727,248,17,1091,410,39.0,189.0,220.0,0.0,0
15007040701,Hawaii,Kauai County,Kauai County,0,2704,945,0.0,0,0.0,0,9.4,133500.0,2564.0,541,544,1153,3,471,186,11,880,390,0.0,57.0,230.0,0.0,0
15007040702,Hawaii,Kauai County,Kauai County,0,6315,2145,0.0,0,0.0,0,11.1,142375.0,4494.0,1395,1345,1847,28,2264,397,21,1758,636,130.0,339.0,411.0,0.0,0
15007040800,Hawaii,Kauai County,Kauai County,0,3769,1164,0.0,68,1.8,0,7.4,95313.0,2931.0,834,706,543,7,1671,530,12,1006,297,33.0,101.0,179.0,0.451358101,0
15007040900,Hawaii,Kauai County,Kauai County,0,5971,1910,0.0,129,2.16,0,15.5,100288.0,3876.0,1341,1306,1096,24,1757,942,25,2127,634,85.0,266.0,276.0,24.38812114,0
15007041200,Hawaii,Kauai County,Kauai County,0,84,18,0.0,0,0.0,0,,,0.0,29,11,0,0,0,73,1,10,7,0.0,0.0,0.0,0.0,2
15007940000,Hawaii,Kauai County,Kauai County,0,4163,1293,0.0,6,0.14,0,8.3,115063.0,3360.0,964,786,1209,11,342,1042,8,1551,470,16.0,197.0,184.0,12.04440335,0
15009030100,Hawaii,Maui County,Maui County,0,2719,894,0.0,0,0.0,1,26.9,82692.0,799.0,637,625,844,6,85,1058,5,721,190,66.0,125.0,41.0,17.30308035,0
15009030201,Hawaii,Maui County,Maui County,0,2764,1045,0.0,0,0.0,1,11.6,86058.0,2164.0,433,576,1766,14,84,241,21,638,264,38.0,111.0,123.0,0.0,0
15009030203,Hawaii,Maui County,Maui County,1,4334,1572,0.0,0,0.0,0,6.2,102195.0,3535.0,822,819,2270,40,361,393,29,1241,537,50.0,49.0,313.0,0.0,0
15009030204,Hawaii,Maui County,Maui County,1,3558,1298,0.0,0,0.0,0,10.2,100900.0,2897.0,737,618,2136,24,270,192,18,918,398,0.0,184.0,93.0,0.0,0
