CensusTract20,State,County20,Urban,POP2020,OHU2020,LowIncomeTracts,PovertyRate,TractHUNV,TractSNAP,tract_geoid,DD_SRAM_LILATracts_1And10,DD_SRAM_HUNVFlag,DD_SRAM_LAPOP1_10,DD_SRAM_lapop1share,DD_SRAM_lahunv1,DD_SRAM_lasnap1,SD_SRAM_LILATracts_1And10,SD_SRAM_HUNVFlag,SD_SRAM_LAPOP1_10,SD_SRAM_lapop1share,SD_SRAM_lahunv1,SD_SRAM_lasnap1,state_fips,county_fips,tract_code
6019001000,California,Fresno County,1,4731,1028,1,41.5,191,530,06019001000,0,1,250,5.28,10,28,0,0,0,0.0,0,0,06,06019,001000
6019001100,California,Fresno County,1,3185,796,1,40.5,109,389,06019001100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,001100
6019001201,California,Fresno County,1,5944,1455,1,9.9,32,454,06019001201,0,0,55,0.93,0,4,0,0,0,0.0,0,0,06,06019,001201
6019001202,California,Fresno County,1,4753,1200,1,31.1,91,444,06019001202,0,0,11,0.23,0,1,0,0,0,0.0,0,0,06,06019,001202
6019001301,California,Fresno County,1,5471,1445,1,35.9,236,529,06019001301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,001301
6019001303,California,Fresno County,1,2537,608,1,16.5,64,265,06019001303,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,001303
6019001304,California,Fresno County,1,5496,1409,1,34.7,290,602,06019001304,0,1,138,2.51,7,15,0,0,0,0.0,0,0,06,06019,001304
6019001407,California,Fresno County,1,4908,1684,1,35.6,453,847,06019001407,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,001407
6019001408,California,Fresno County,1,2266,1144,1,21.5,330,350,06019001408,0,1,10,0.44,1,2,0,0,0,0.0,0,0,06,06019,001408
6019001409,California,Fresno County,1,2357,743,0,14.8,4,82,06019001409,0,0,505,21.43,1,18,0,0,0,0.0,0,0,06,06019,001409
6019001411,California,Fresno County,1,6946,2116,1,16.5,168,536,06019001411,0,0,387,5.57,9,30,0,0,0,0.0,0,0,06,06019,001411
6019001412,California,Fresno County,1,3215,862,0,17.1,57,235,06019001412,0,0,1024,31.85,18,75,0,0,143,4.45,3,10,06,06019,001412
6019001413,California,Fresno County,1,8006,2208,0,3.0,150,326,06019001413,0,1,4184,52.26,78,170,0,1,1589,19.85,30,65,06,06019,001413
6019001415,California,Fresno County,1,5368,1419,1,9.3,13,445,06019001415,1,0,598,11.14,1,50,0,0,53,0.99,0,4,06,06019,001415
6019001416,California,Fresno County,1,7149,1655,0,12.2,12,322,06019001416,0,0,5114,71.53,9,230,0,0,625,8.74,1,28,06,06019,001416
6019001417,California,Fresno County,1,6790,1716,0,9.6,114,352,06019001417,0,1,3612,53.2,61,187,0,0,1410,20.77,24,73,06,06019,001417
6019001418,California,Fresno County,1,2220,766,0,6.6,16,126,06019001418,0,0,451,20.32,3,26,0,0,0,0.0,0,0,06,06019,001418
6019001500,California,Fresno County,1,2129,601,1,17.8,26,157,06019001500,1,0,1282,60.22,16,95,1,0,827,38.84,10,61,06,06019,001500
6019001600,California,Fresno County,0,5340,1673,1,19.9,109,386,06019001600,0,0,0,41.33,45,160,0,0,0,22.81,25,88,06,06019,001600
6019001700,California,Fresno County,0,6092,1742,0,14.9,86,325,06019001700,0,0,0,57.27,49,186,0,0,0,44.37,38,144,06,06019,001700
6019001800,California,Fresno County,0,4363,1320,1,21.2,50,184,06019001800,0,0,0,41.94,21,77,0,0,0,25.12,13,46,06,06019,001800
6019002000,California,Fresno County,1,6452,1869,1,41.7,125,698,06019002000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002000
6019002100,California,Fresno County,1,5566,2101,1,21.5,281,471,06019002100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002100
6019002200,California,Fresno County,1,3702,1572,1,21.6,189,265,06019002200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002200
6019002300,California,Fresno County,1,3577,1360,1,26.6,116,593,06019002300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002300
6019002400,California,Fresno County,1,4862,1406,1,31.1,152,457,06019002400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002400
6019002501,California,Fresno County,1,5169,1420,1,39.7,162,552,06019002501,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002501
6019002502,California,Fresno County,1,4657,1236,1,32.2,132,865,06019002502,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002502
6019002601,California,Fresno County,1,5736,1412,1,33.0,138,560,06019002601,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002601
6019002602,California,Fresno County,1,3359,952,1,15.5,83,214,06019002602,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002602
6019002701,California,Fresno County,1,4541,1219,1,24.9,89,317,06019002701,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002701
6019002702,California,Fresno County,1,5594,1432,1,26.9,112,624,06019002702,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002702
6019002800,California,Fresno County,1,5444,1299,1,40.8,62,673,06019002800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002800
6019002903,California,Fresno County,1,4081,1191,1,31.4,272,415,06019002903,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002903
6019002904,California,Fresno County,1,3042,795,1,24.4,40,235,06019002904,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002904
6019002905,California,Fresno County,1,3109,945,1,23.2,97,319,06019002905,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002905
6019002906,California,Fresno County,1,5491,1583,1,27.5,134,559,06019002906,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,002906
6019003001,California,Fresno County,1,3142,875,1,17.9,56,363,06019003001,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003001
6019003003,California,Fresno County,1,4216,1240,1,26.0,40,446,06019003003,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003003
6019003004,California,Fresno County,1,2509,749,1,21.6,32,137,06019003004,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003004
6019003102,California,Fresno County,1,7528,2781,1,17.8,194,1062,06019003102,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003102
6019003103,California,Fresno County,1,6064,2167,1,21.0,99,544,06019003103,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003103
6019003104,California,Fresno County,1,4184,1647,1,16.1,70,586,06019003104,1,0,999,23.88,17,140,0,0,0,0.0,0,0,06,06019,003104
6019003201,California,Fresno County,1,4764,1403,1,24.2,248,427,06019003201,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003201
6019003202,California,Fresno County,1,5594,1683,1,31.2,184,429,06019003202,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003202
6019003301,California,Fresno County,1,3673,1121,1,14.7,47,421,06019003301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003301
6019003302,California,Fresno County,1,4918,1536,1,23.1,297,456,06019003302,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003302
6019003401,California,Fresno County,1,3533,1092,1,29.6,196,550,06019003401,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003401
6019003402,California,Fresno County,1,2332,759,1,41.0,41,189,06019003402,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003402
6019003500,California,Fresno County,1,5734,2137,1,18.0,279,592,06019003500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003500
6019003600,California,Fresno County,1,4062,1697,1,18.4,108,308,06019003600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003600
6019003701,California,Fresno County,1,3583,1099,1,35.2,38,368,06019003701,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003701
6019003702,California,Fresno County,1,5085,1596,1,38.6,151,470,06019003702,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003702
6019003804,California,Fresno County,1,6173,1685,1,14.3,0,323,06019003804,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,003804
6019003805,California,Fresno County,1,7318,2242,1,38.7,132,690,06019003805,0,0,59,0.81,1,6,0,0,0,0.0,0,0,06,06019,003805
6019003807,California,Fresno County,1,3670,1118,1,36.6,129,247,06019003807,0,0,12,0.33,0,1,0,0,0,0.0,0,0,06,06019,003807
6019003808,California,Fresno County,1,5241,1425,0,4.8,0,223,06019003808,0,0,641,12.23,0,27,0,0,93,1.77,0,4,06,06019,003808
6019003809,California,Fresno County,1,5300,1656,1,24.1,165,457,06019003809,0,0,37,0.7,1,3,0,0,0,0.0,0,0,06,06019,003809
6019003810,California,Fresno County,1,5632,1587,1,6.4,23,217,06019003810,0,0,231,4.1,1,9,0,0,83,1.47,0,3,06,06019,003810
6019003811,California,Fresno County,1,8690,2188,0,11.3,55,591,06019003811,0,0,5293,60.91,34,360,0,0,3317,38.17,21,226,06,06019,003811
6019003812,California,Fresno County,0,2411,710,0,4.5,6,280,06019003812,0,0,0,76.57,5,214,0,0,0,45.62,3,128,06,06019,003812
6019003900,California,Fresno County,1,5024,1464,1,22.3,112,234,06019003900,1,1,4815,95.84,107,224,1,1,4563,90.82,102,213,06,06019,003900
6019004003,California,Fresno County,1,4761,1275,0,19.4,34,302,06019004003,0,0,1766,37.09,13,112,0,0,1404,29.49,10,89,06,06019,004003
6019004004,California,Fresno County,1,4399,1194,1,16.5,37,202,06019004004,1,0,981,22.3,8,45,1,0,539,12.25,5,25,06,06019,004004
6019004005,California,Fresno County,1,4643,1238,1,40.0,290,518,06019004005,1,1,1069,23.02,67,119,0,1,105,2.26,7,12,06,06019,004005
6019004006,California,Fresno County,1,2989,951,1,8.7,96,265,06019004006,0,0,265,8.87,9,23,0,0,78,2.61,3,7,06,06019,004006
6019004100,California,Fresno County,0,3225,894,1,23.7,66,289,06019004100,0,0,0,61.77,41,179,0,0,0,56.09,37,162,06,06019,004100
6019004205,California,Fresno County,1,6433,2026,1,27.3,23,882,06019004205,0,0,8,0.12,0,1,0,0,0,0.0,0,0,06,06019,004205
6019004208,California,Fresno County,1,6933,2436,0,2.3,91,199,06019004208,0,0,3291,47.47,43,94,0,0,104,1.5,1,3,06,06019,004208
6019004210,California,Fresno County,1,3770,1436,0,6.3,59,262,06019004210,0,0,399,10.58,6,28,0,0,0,0.0,0,0,06,06019,004210
6019004211,California,Fresno County,1,6899,2251,1,18.8,49,475,06019004211,1,0,773,11.2,5,53,0,0,0,0.0,0,0,06,06019,004211
6019004212,California,Fresno County,1,12943,4905,0,17.7,224,807,06019004212,0,1,1258,9.72,22,78,0,0,0,0.0,0,0,06,06019,004212
6019004213,California,Fresno County,1,3335,1261,0,9.1,133,204,06019004213,0,1,15,0.45,1,1,0,0,0,0.0,0,0,06,06019,004213
6019004214,California,Fresno County,1,4879,1885,0,5.0,96,202,06019004214,0,0,195,4.0,4,8,0,0,0,0.0,0,0,06,06019,004214
6019004215,California,Fresno County,1,4726,1431,0,3.2,17,173,06019004215,0,0,718,15.19,3,26,0,0,235,4.97,1,9,06,06019,004215
6019004216,California,Fresno County,1,4338,1427,0,7.8,129,102,06019004216,0,1,474,10.93,14,11,0,0,0,0.0,0,0,06,06019,004216
6019004217,California,Fresno County,1,3983,1063,1,16.8,116,349,06019004217,0,0,2,0.05,0,0,0,0,0,0.0,0,0,06,06019,004217
6019004218,California,Fresno County,1,7709,2113,0,6.8,95,193,06019004218,0,0,5909,76.65,73,148,0,0,2302,29.86,28,58,06,06019,004218
6019004301,California,Fresno County,1,4181,1781,0,5.9,66,10,06019004301,0,0,886,21.19,14,2,0,0,27,0.65,0,0,06,06019,004301
6019004302,California,Fresno County,1,4918,2017,0,5.0,20,84,06019004302,0,0,119,2.42,0,2,0,0,0,0.0,0,0,06,06019,004302
6019004303,California,Fresno County,1,4312,1878,0,9.1,100,64,06019004303,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004303
6019004404,California,Fresno County,1,3554,1206,1,15.9,96,501,06019004404,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004404
6019004405,California,Fresno County,1,3935,1502,0,2.8,36,31,06019004405,0,0,64,1.63,1,1,0,0,0,0.0,0,0,06,06019,004405
6019004406,California,Fresno County,1,5405,2300,0,12.3,91,255,06019004406,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004406
6019004409,California,Fresno County,1,3467,1401,0,12.3,8,311,06019004409,0,0,1164,33.57,3,104,0,0,0,0.0,0,0,06,06019,004409
6019004410,California,Fresno County,1,2342,1065,1,7.8,14,191,06019004410,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004410
6019004411,California,Fresno County,1,1488,725,0,2.9,16,11,06019004411,0,0,706,47.45,8,5,0,0,9,0.6,0,0,06,06019,004411
6019004503,California,Fresno County,1,4987,2069,0,10.6,25,61,06019004503,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004503
6019004504,California,Fresno County,1,5215,2142,1,16.8,237,421,06019004504,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004504
6019004505,California,Fresno County,1,5164,2228,1,27.0,223,698,06019004505,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004505
6019004506,California,Fresno County,1,3387,1500,0,7.5,24,43,06019004506,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004506
6019004601,California,Fresno County,1,2931,1129,1,6.7,56,175,06019004601,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004601
6019004602,California,Fresno County,1,2552,1021,0,9.4,60,79,06019004602,0,0,107,4.19,3,3,0,0,0,0.0,0,0,06,06019,004602
6019004703,California,Fresno County,1,4155,1250,1,15.4,82,522,06019004703,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004703
6019004704,California,Fresno County,1,5355,1611,1,34.2,189,886,06019004704,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004704
6019004705,California,Fresno County,1,2210,804,1,8.1,99,245,06019004705,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004705
6019004706,California,Fresno County,1,4676,1582,1,26.4,102,605,06019004706,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004706
6019004801,California,Fresno County,1,4595,1545,1,20.3,150,409,06019004801,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004801
6019004802,California,Fresno County,1,5047,1635,1,25.4,248,754,06019004802,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004802
6019004901,California,Fresno County,1,4347,1555,1,18.1,146,432,06019004901,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004901
6019004902,California,Fresno County,1,1905,672,1,15.7,27,163,06019004902,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,004902
6019005000,California,Fresno County,1,4200,1474,1,19.8,155,228,06019005000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005000
6019005100,California,Fresno County,1,6032,2063,1,34.8,252,831,06019005100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005100
6019005202,California,Fresno County,1,3536,1179,1,37.1,111,517,06019005202,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005202
6019005203,California,Fresno County,1,4628,1560,1,15.8,106,324,06019005203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005203
6019005204,California,Fresno County,1,4242,1386,1,26.5,113,477,06019005204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005204
6019005301,California,Fresno County,1,6011,1885,1,22.6,88,632,06019005301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005301
6019005302,California,Fresno County,1,5463,2041,0,15.7,92,397,06019005302,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005302
6019005304,California,Fresno County,1,5344,2118,1,30.3,254,871,06019005304,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005304
6019005305,California,Fresno County,1,3766,1176,1,16.6,52,190,06019005305,0,0,27,0.72,0,1,0,0,0,0.0,0,0,06,06019,005305
6019005403,California,Fresno County,1,4268,1552,1,53.7,360,924,06019005403,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005403
6019005405,California,Fresno County,1,4407,1554,0,17.3,65,151,06019005405,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005405
6019005406,California,Fresno County,1,3976,1446,0,6.5,32,274,06019005406,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005406
6019005407,California,Fresno County,1,3122,1219,0,5.9,31,59,06019005407,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005407
6019005408,California,Fresno County,1,1908,322,1,39.7,19,56,06019005408,0,0,2,0.1,0,0,0,0,0,0.0,0,0,06,06019,005408
6019005409,California,Fresno County,1,3738,1529,1,28.8,42,414,06019005409,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005409
6019005410,California,Fresno County,1,3417,1216,1,12.5,23,213,06019005410,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005410
6019005503,California,Fresno County,1,6643,2657,0,4.9,288,105,06019005503,0,1,3903,58.75,169,62,0,1,970,14.6,42,15,06,06019,005503
6019005504,California,Fresno County,1,3496,1157,0,14.4,34,24,06019005504,0,0,505,14.45,5,3,0,0,0,0.0,0,0,06,06019,005504
6019005505,California,Fresno County,1,6685,2144,0,7.0,57,175,06019005505,0,0,7,0.1,0,0,0,0,0,0.0,0,0,06,06019,005505
6019005507,California,Fresno County,1,6097,2417,0,2.4,0,68,06019005507,0,0,346,5.67,0,4,0,0,0,0.0,0,0,06,06019,005507
6019005508,California,Fresno County,1,5974,2089,0,2.2,0,168,06019005508,0,0,81,1.36,0,2,0,0,0,0.0,0,0,06,06019,005508
6019005509,California,Fresno County,1,5622,2023,0,10.3,28,216,06019005509,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005509
6019005512,California,Fresno County,1,5444,1834,0,6.2,0,210,06019005512,0,0,1347,24.74,0,52,0,0,0,0.0,0,0,06,06019,005512
6019005513,California,Fresno County,1,3008,1004,0,8.9,107,150,06019005513,0,0,899,29.89,32,45,0,0,20,0.66,1,1,06,06019,005513
6019005514,California,Fresno County,1,3855,1439,0,3.9,221,67,06019005514,0,1,968,25.11,55,17,0,1,26,0.67,2,0,06,06019,005514
6019005515,California,Fresno County,0,1637,595,0,8.3,39,28,06019005515,0,0,11,85.16,33,24,0,0,0,83.81,33,23,06,06019,005515
6019005516,California,Fresno County,1,5722,2584,0,12.1,128,144,06019005516,0,0,93,1.63,2,2,0,0,0,0.0,0,0,06,06019,005516
6019005518,California,Fresno County,1,7318,2401,0,3.8,11,84,06019005518,0,0,7318,100.0,11,84,0,0,6712,91.72,10,77,06,06019,005518
6019005520,California,Fresno County,1,3419,1063,0,1.0,67,27,06019005520,0,0,3012,88.1,59,24,0,0,725,21.21,14,6,06,06019,005520
6019005522,California,Fresno County,1,4792,1476,0,3.3,49,57,06019005522,0,0,3730,77.84,38,44,0,0,2547,53.15,26,30,06,06019,005522
6019005524,California,Fresno County,1,4727,1635,0,5.3,23,49,06019005524,0,0,2679,56.67,13,28,0,0,1026,21.71,5,11,06,06019,005524
6019005525,California,Fresno County,0,1392,430,0,7.5,0,0,06019005525,0,0,0,88.22,0,0,0,0,0,68.25,0,0,06,06019,005525
6019005526,California,Fresno County,1,1595,741,1,12.9,172,22,06019005526,0,1,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005526
6019005527,California,Fresno County,1,3381,1418,1,3.4,99,35,06019005527,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005527
6019005528,California,Fresno County,1,1583,656,0,10.0,10,0,06019005528,0,0,265,16.74,2,0,0,0,0,0.0,0,0,06,06019,005528
6019005529,California,Fresno County,1,6014,2011,0,1.7,47,69,06019005529,0,0,124,2.06,1,1,0,0,0,0.0,0,0,06,06019,005529
6019005602,California,Fresno County,1,5649,2421,1,14.8,253,263,06019005602,0,0,9,0.16,0,0,0,0,0,0.0,0,0,06,06019,005602
6019005605,California,Fresno County,1,1465,526,0,6.0,17,27,06019005605,0,0,190,12.97,2,4,0,0,0,0.0,0,0,06,06019,005605
6019005606,California,Fresno County,1,4175,1456,0,4.0,90,120,06019005606,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005606
6019005607,California,Fresno County,1,4438,2075,1,11.8,131,555,06019005607,0,0,5,0.11,0,1,0,0,0,0.0,0,0,06,06019,005607
6019005608,California,Fresno County,1,3193,1438,1,12.2,68,283,06019005608,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005608
6019005701,California,Fresno County,1,3758,1427,1,5.1,67,153,06019005701,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005701
6019005702,California,Fresno County,1,5412,1915,0,2.9,70,73,06019005702,0,0,853,15.76,11,12,0,0,36,0.67,0,0,06,06019,005702
6019005703,California,Fresno County,1,5066,1812,0,9.4,6,86,06019005703,0,0,1360,26.85,2,23,0,0,160,3.16,0,3,06,06019,005703
6019005704,California,Fresno County,1,5392,1805,1,7.3,92,422,06019005704,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005704
6019005801,California,Fresno County,1,5395,2086,0,8.7,130,202,06019005801,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005801
6019005802,California,Fresno County,1,4805,1571,0,3.3,8,83,06019005802,0,0,308,6.41,1,5,0,0,0,0.0,0,0,06,06019,005802
6019005804,California,Fresno County,1,6620,2072,1,13.1,138,259,06019005804,0,0,0,0.0,0,0,0,0,0,0.0,0,0,06,06019,005804
6019005805,California,Fresno County,1,8910,2487,0,5.3,82,143,06019005805,0,0,995,11.17,9,16,0,0,129,1.45,1,2,06,06019,005805
6019005904,California,Fresno County,0,6935,2048,0,3.9,61,157,06019005904,0,0,0,86.33,53,136,0,0,0,47.33,29,74,06,06019,005904
6019005906,California,Fresno County,0,2135,778,0,13.9,3,72,06019005906,0,0,13,86.09,3,62,0,0,0,66.93,2,48,06,06019,005906
6019005907,California,Fresno County,1,3637,1141,0,6.4,62,190,06019005907,0,0,3093,85.04,53,162,0,0,2084,57.3,36,109,06,06019,005907
6019005911,California,Fresno County,1,7259,2278,0,3.4,25,128,06019005911,0,0,5812,80.07,20,102,0,0,4443,61.21,15,78,06,06019,005911
6019005912,California,Fresno County,1,10640,3503,0,8.2,47,313,06019005912,0,0,9083,85.37,40,267,0,0,8382,78.78,37,247,06,06019,005912
6019005913,California,Fresno County,1,3149,916,0,5.0,0,117,06019005913,0,0,3014,95.71,0,112,0,0,1684,53.48,0,63,06,06019,005913
6019005914,California,Fresno County,1,4726,1396,0,3.9,11,113,06019005914,0,0,4391,92.91,10,105,0,0,3394,71.82,8,81,06,06019,005914
6019005915,California,Fresno County,0,4613,1533,0,15.3,44,73,06019005915,0,0,0,95.84,42,70,0,0,0,89.83,40,66,06,06019,005915
6019005916,California,Fresno County,0,3030,930,0,19.7,5,156,06019005916,0,0,0,94.39,5,147,0,0,0,82.57,4,129,06,06019,005916
6019006001,California,Fresno County,1,6090,1803,0,9.5,26,141,06019006001,0,0,549,9.01,2,13,0,0,46,0.76,0,1,06,06019,006001
6019006002,California,Fresno County,1,4406,1449,1,10.1,91,308,06019006002,0,0,2,0.05,0,0,0,0,0,0.0,0,0,06,06019,006002
6019006101,California,Fresno County,1,3293,835,0,7.3,32,141,06019006101,0,0,1006,30.55,10,43,0,0,349,10.6,3,15,06,06019,006101
6019006102,California,Fresno County,1,4729,1429,1,30.4,83,229,06019006102,0,0,94,1.99,2,5,0,0,0,0.0,0,0,06,06019,006102
6019006201,California,Fresno County,1,2680,703,1,22.9,74,245,06019006201,0,0,260,9.7,7,24,0,0,186,6.94,5,17,06,06019,006201
6019006202,California,Fresno County,1,7057,1846,1,18.9,37,446,06019006202,1,0,916,12.98,5,58,1,0,569,8.06,3,36,06,06019,006202
6019006301,California,Fresno County,0,5081,1481,1,16.6,32,339,06019006301,0,0,0,76.17,24,258,0,0,0,38.85,12,132,06,06019,006301
6019006302,California,Fresno County,0,2227,796,1,12.6,24,91,06019006302,0,0,0,100.0,24,91,0,0,0,100.0,24,91,06,06019,006302
6019006405,California,Fresno County,0,5185,1921,0,4.4,29,110,06019006405,0,0,80,90.97,26,100,0,0,0,79.15,23,87,06,06019,006405
6019006406,California,Fresno County,0,2119,799,0,10.7,35,109,06019006406,0,0,36,98.3,34,107,0,0,0,95.19,33,104,06,06019,006406
6019006407,California,Fresno County,0,2703,1006,0,11.1,56,111,06019006407,0,0,1057,100.0,56,111,0,0,104,99.96,56,111,06,06019,006407
6019006408,California,Fresno County,0,1160,461,1,6.0,6,14,06019006408,1,0,765,100.0,6,14,0,0,170,100.0,6,14,06,06019,006408
6019006409,California,Fresno County,0,1570,652,1,21.8,2,54,06019006409,0,0,321,89.55,2,48,0,0,106,87.45,2,47,06,06019,006409
6019006410,California,Fresno County,0,2441,959,0,19.0,77,141,06019006410,0,0,137,91.4,70,129,0,0,0,83.41,64,118,06,06019,006410
6019006411,California,Fresno County,0,3969,1525,0,10.4,10,96,06019006411,0,0,285,91.64,9,88,0,0,69,76.77,8,74,06,06019,006411
6019006501,California,Fresno County,1,6295,1587,1,37.5,149,365,06019006501,1,0,2933,46.59,69,170,1,0,2629,41.76,62,152,06,06019,006501
6019006502,California,Fresno County,1,4489,1146,1,29.5,187,577,06019006502,1,0,571,12.72,24,73,1,0,505,11.25,21,65,06,06019,006502
